set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/2319_VDaudio_ICA.set,6,brain,brain,0.810738205909729,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,7,muscle,muscle,0.9893934726715088,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,8,muscle,muscle,0.5463663339614868,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,9,muscle,muscle,0.9925441145896912,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,10,brain,brain,0.4827311933040619,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,11,eye,other_artifact,0.6120777130126953,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,12,brain,brain,0.861480712890625,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,14,muscle,muscle,0.9584539532661438,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,15,muscle,brain,0.4414800703525543,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,16,brain,brain,0.8034660220146179,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,17,muscle,muscle,0.6530171632766724,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,18,brain,brain,0.5737966895103455,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2319_VDaudio_ICA.set,19,muscle,other_artifact,0.557727575302124,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,0,eye,eye,0.912781298160553,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,1,brain,brain,0.9939521551132202,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,2,brain,brain,0.9978734254837036,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.6022117137908936,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,4,brain,brain,0.9896968603134155,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,5,muscle,muscle,0.9478834271430969,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,6,brain,brain,0.9930408596992493,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,brain,0.6548377871513367,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,8,muscle,muscle,0.8266719579696655,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,9,brain,brain,0.8816823959350586,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,10,muscle,muscle,0.6478405594825745,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,11,brain,brain,0.866553544998169,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.9831478595733643,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,14,eye,other_artifact,0.5230303406715393,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,15,muscle,other_artifact,0.34758076071739197,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,18,brain,other_artifact,0.6643459796905518,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,19,brain,brain,0.7083868384361267,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,other_artifact,0.8506214022636414,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,21,brain,brain,0.8375723958015442,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,22,brain,other_artifact,0.8752928972244263,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,24,muscle,muscle,0.9652044773101807,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,25,muscle,other_artifact,0.8026956915855408,MNE-ICLabel automated classification (no text reasoning available)
SavedFiles/2818_VDnoaudio_ICA.set,26,eye,brain,0.6490944623947144,MNE-ICLabel automated classification (no text reasoning available)
