set_path,component_index,true_label,predicted_label,confidence,reason
SavedFiles/0837_VDNoAudio_ICA.set,10,eye,brain,0.9,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak, no muscle or eye features."
SavedFiles/0837_VDNoAudio_ICA.set,11,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0837_VDNoAudio_ICA.set,12,brain,brain,0.95,"Central/parietal dipolar map, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,13,brain,brain,0.9,"Lateral/temporal dipolar map, 1/f spectrum with alpha peak, not muscle (no high-frequency rise)."
SavedFiles/0837_VDNoAudio_ICA.set,14,brain,brain,0.9,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,15,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/0837_VDNoAudio_ICA.set,16,brain,brain,0.95,"Central/parietal dipolar map, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,17,muscle,brain,0.9,"Lateral/temporal dipolar map, 1/f spectrum with alpha peak, not muscle (no high-frequency rise)."
SavedFiles/0837_VDNoAudio_ICA.set,18,brain,brain,0.95,"Dipolar central/parietal topography, clear 1/f spectrum with a visible alpha peak (~10Hz), no high-frequency rise."
SavedFiles/0837_VDNoAudio_ICA.set,19,brain,brain,0.95,"Dipolar, slightly lateralized topography, 1/f spectrum with a clear alpha peak, no muscle-like high-frequency activity."
SavedFiles/0837_VDNoAudio_ICA.set,20,brain,brain,0.95,"Dipolar, central topography, 1/f spectrum with strong alpha peak, time series is not erratic or slow-deflection dominated."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, no high-frequency muscle activity."
SavedFiles/0837_VDNoAudio_ICA.set,22,brain,brain,0.95,"Dipolar, central topography, 1/f spectrum with alpha peak, no muscle or eye artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,23,brain,brain,0.95,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak, no high-frequency muscle activity."
SavedFiles/0837_VDNoAudio_ICA.set,24,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,25,brain,brain,0.95,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak, no high-frequency muscle activity."
SavedFiles/0837_VDNoAudio_ICA.set,26,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,27,brain,brain,0.95,"Central dipolar topography, clear 1/f spectrum with alpha peak (~10Hz), time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,28,brain,brain,0.95,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,29,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,30,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,32,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,33,brain,brain,0.95,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,34,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,35,other,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,36,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series and ERP image are consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,37,brain,brain,0.95,"Central dipolar topography, clear 1/f spectrum with a visible alpha peak (~10Hz), time series is not erratic."
SavedFiles/0837_VDNoAudio_ICA.set,38,brain,brain,0.95,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, time series is clean."
SavedFiles/0837_VDNoAudio_ICA.set,39,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series is consistent with brain activity."
SavedFiles/0837_VDNoAudio_ICA.set,40,brain,brain,0.95,"Parietal dipolar topography, 1/f spectrum with alpha peak, time series is typical for brain."
SavedFiles/0837_VDNoAudio_ICA.set,41,brain,brain,0.95,"Lateral/temporal dipolar topography, 1/f spectrum with alpha peak, time series is not erratic."
SavedFiles/0837_VDNoAudio_ICA.set,42,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series is consistent with brain."
SavedFiles/0837_VDNoAudio_ICA.set,44,brain,brain,0.95,"Fronto-central dipolar topography, 1/f spectrum with alpha peak, time series is typical for brain."
SavedFiles/0837_VDNoAudio_ICA.set,45,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, time series is consistent with brain."
SavedFiles/0837_VDNoAudio_ICA.set,46,muscle,channel_noise,0.9,"Single focal spot on topography, flat/noisy spectrum, erratic time series; fits channel noise profile."
SavedFiles/0837_VDNoAudio_ICA.set,47,brain,brain,0.9,"Dipolar, central/parietal topography, clear 1/f spectrum with possible alpha peak, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,48,brain,brain,0.9,"Dipolar, central topography, 1/f spectrum with possible alpha, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,49,muscle,muscle,0.95,"Edge/lateral topography, flat/rising high-frequency spectrum, no alpha peak, fits muscle criteria."
SavedFiles/0837_VDNoAudio_ICA.set,50,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,51,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,52,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,53,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,54,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,55,brain,brain,0.9,"Dipolar, central/parietal topography, 1/f spectrum, no artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,56,brain,brain,0.95,"Dipolar, lateral/temporal topography with clear alpha peak (~10Hz) in the spectrum and 1/f shape. No muscle or eye features."
SavedFiles/0837_VDNoAudio_ICA.set,57,channel,brain,0.9,"Central dipolar topography, 1/f spectrum with a visible alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,59,brain,brain,0.95,"Dipolar, parietal/occipital topography, clear alpha peak, and 1/f spectrum. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,60,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with a small alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,61,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,62,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,63,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,64,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,66,eye,brain,0.9,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak. No artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,67,brain,brain,0.95,"Dipolar, central/parietal topography, clear 1/f spectrum with a visible alpha peak (~10 Hz), no high-frequency muscle activity or eye-like slow deflections."
SavedFiles/0837_VDNoAudio_ICA.set,68,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with a clear alpha peak (~10 Hz), no muscle or eye artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,69,muscle,muscle,0.9,Edge/lateralized topography and a relatively flat/rising high-frequency spectrum without a clear alpha peak; matches muscle artifact criteria.
SavedFiles/1846_VDnoaudio_ICA.set,0,eye,eye,0.95,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,1,brain,brain,0.9,"Lateral/temporal dipolar topography, clear alpha peak (~10Hz), 1/f spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,2,brain,brain,0.9,"Central/parietal dipolar topography, clear alpha peak (~10Hz), 1/f spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,3,brain,brain,0.9,"Central dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,4,brain,brain,0.9,"Lateral/temporal dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,5,muscle,brain,0.9,"Central dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,6,brain,eye,0.95,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,channel_noise,0.95,"Single isolated focal spot on topography, flat/noisy spectrum, erratic time series."
SavedFiles/1846_VDnoaudio_ICA.set,8,eye,muscle,0.95,"Edge-focused topography, flat/rising high-frequency spectrum, no alpha peak."
SavedFiles/2319_VDaudio_ICA.set,0,eye,brain,0.95,"Central dipolar topography, clear 1/f spectrum with alpha peak (~10Hz), no artifact features."
SavedFiles/2319_VDaudio_ICA.set,1,eye,eye,0.95,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/2319_VDaudio_ICA.set,2,eye,brain,0.9,"Central dipolar pattern, 1/f spectrum with possible weak alpha, no artifact features."
SavedFiles/2319_VDaudio_ICA.set,3,heart,muscle,0.95,"Edge/lateral topography, flat/rising high-frequency spectrum, no alpha peak."
SavedFiles/2319_VDaudio_ICA.set,4,brain,channel_noise,0.95,"Single focal spot on topography, flat/noisy spectrum, erratic time series."
SavedFiles/2319_VDaudio_ICA.set,5,muscle,brain,0.85,"Central dipolar pattern, 1/f spectrum, possible weak alpha, no artifact features."
SavedFiles/2319_VDaudio_ICA.set,6,brain,brain,0.9,"Lateral/temporal dipolar pattern, 1/f spectrum with alpha peak, fits brain (not muscle)."
SavedFiles/2319_VDaudio_ICA.set,7,muscle,brain,0.85,"Central dipolar pattern, 1/f spectrum, no clear artifact features."
SavedFiles/2319_VDaudio_ICA.set,8,muscle,brain,0.85,"Lateral/temporal dipolar pattern, 1/f spectrum with alpha peak, fits brain (not muscle)."
SavedFiles/2319_VDaudio_ICA.set,9,muscle,brain,0.95,"Central dipolar topography, clear 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,10,brain,brain,0.95,"Central/parietal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,11,eye,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,12,brain,brain,0.95,"Central/parietal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,14,muscle,muscle,0.9,"Edge/lateral topography, flat/rising high-frequency spectrum, no clear alpha peak."
SavedFiles/2319_VDaudio_ICA.set,15,muscle,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,16,brain,brain,0.95,"Central/parietal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,17,muscle,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,18,brain,brain,0.95,"Central/parietal dipolar topography, 1/f spectrum with alpha peak, clean time series."
SavedFiles/2319_VDaudio_ICA.set,19,muscle,brain,0.9,"The topography shows a dipolar pattern focused over lateral/temporal/parietal regions (not strictly central, but still plausible for brain). The power spectrum has a clear 1/f shape with a visible alpha peak (~8-12 Hz), and there is no evidence of high-frequency muscle activity or a sharp line noise peak. The time series and ERP image do not show large slow deflections or isolated channel noise. This fits the 'brain' category, especially given the lateral topography with an alpha peak."
SavedFiles/2818_VDnoaudio_ICA.set,0,eye,eye,1.0,"Frontal/periocular topography, large slow deflections in time series, low-frequency dominated spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,1,brain,brain,0.95,"Central dipolar topography, clear alpha peak (~10Hz) in spectrum, 1/f shape."
SavedFiles/2818_VDnoaudio_ICA.set,2,brain,brain,0.95,"Parietal dipolar topography, alpha peak (~10Hz), 1/f spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.95,"Central dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,4,brain,brain,0.95,"Lateral/temporal dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,5,muscle,channel_noise,1.0,"Single isolated focal spot, flat/noisy spectrum, erratic time series."
SavedFiles/2818_VDnoaudio_ICA.set,6,brain,brain,0.95,"Central dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,brain,0.95,"Central dipolar topography, alpha peak, 1/f spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,8,muscle,channel_noise,1.0,"Single isolated focal spot, flat/noisy spectrum, erratic time series."
SavedFiles/2818_VDnoaudio_ICA.set,9,brain,brain,0.95,"Dipolar, lateral/temporal topography, clear 1/f spectrum with alpha peak (~10Hz), no high-frequency muscle activity."
SavedFiles/2818_VDnoaudio_ICA.set,10,muscle,brain,0.95,"Central dipolar pattern, 1/f spectrum with alpha peak, no muscle or eye features."
SavedFiles/2818_VDnoaudio_ICA.set,11,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.95,"Dipolar, lateral/temporal topography, 1/f spectrum with alpha peak, no muscle or eye features."
SavedFiles/2818_VDnoaudio_ICA.set,14,eye,eye,0.95,"Frontal/periocular topography, low-frequency dominated spectrum, large slow deflections in time series."
SavedFiles/2818_VDnoaudio_ICA.set,15,muscle,brain,0.95,"Central dipolar pattern, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/2818_VDnoaudio_ICA.set,18,brain,brain,0.95,"Dipolar, central/parietal topography, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/2818_VDnoaudio_ICA.set,19,brain,brain,0.95,"Central dipolar pattern, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.95,"Central dipolar pattern, 1/f spectrum with alpha peak, no artifact features."
SavedFiles/2818_VDnoaudio_ICA.set,21,brain,brain,0.95,"Central dipolar topography, clear 1/f spectrum with alpha peak (~10Hz), no muscle or eye features."
SavedFiles/2818_VDnoaudio_ICA.set,22,brain,brain,0.95,"Central dipolar topography, 1/f spectrum with alpha peak, no evidence of muscle or eye artifact."
SavedFiles/2818_VDnoaudio_ICA.set,24,muscle,muscle,0.9,"Edge/lateralized topography and flat/rising high-frequency spectrum, no alpha peak, consistent with muscle artifact."
SavedFiles/2818_VDnoaudio_ICA.set,25,muscle,brain,0.9,"Central dipolar topography, 1/f spectrum with alpha/beta peaks, no artifact features."
SavedFiles/2818_VDnoaudio_ICA.set,26,eye,brain,0.95,"Frontal-central dipolar topography, 1/f spectrum with alpha peak, no eye or muscle features."
