set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0837_VDAudio_ICA.set,38,brain,brain,0.62,Broad central-posterior dipolar distribution and generally 1/f-like spectrum are most compatible with neural activity.
SavedFiles/0837_VDAudio_ICA.set,39,brain,brain,0.8,"Smooth central-posterior dipolar map with a 1/f-like spectrum and no blink, cardiac, or high-frequency muscle pattern."
SavedFiles/0837_VDAudio_ICA.set,40,brain,brain,0.72,Broad anterior-posterior dipolar distribution and declining spectrum; activity lacks the slow stereotyped structure of eye movements.
SavedFiles/0837_VDAudio_ICA.set,41,muscle,brain,0.67,Focal right temporal dipole has a spatially smooth opposite pole rather than an isolated-electrode island; spectrum remains 1/f-like.
SavedFiles/0837_VDAudio_ICA.set,42,brain,brain,0.7,Anterior-posterior dipolar scalp gradient with non-stereotyped activity and no low-frequency blink dominance or muscle spectrum.
SavedFiles/0837_VDAudio_ICA.set,43,brain,other_artifact,0.53,"Topology is broad and irregular with edge-weighted positivity; spectrum is not muscular, but the map is not a convincing single neural dipole."
SavedFiles/0837_VDAudio_ICA.set,44,other_artifact,other_artifact,0.55,"Frontal/edge-heavy map is diffuse and atypical for a clear brain source, while time series and spectrum provide no decisive alternative artifact signature."
SavedFiles/0837_VDAudio_ICA.set,45,brain,brain,0.62,"Lateralized, broadly dipolar distribution with a declining spectrum and no clear ocular, cardiac, line-noise, or muscle pattern."
SavedFiles/0837_VDAudio_ICA.set,46,brain,other_artifact,0.55,Multipolar and asymmetric scalp pattern is not a clean dipole; the otherwise 1/f-like spectrum does not resolve the ambiguous source.
SavedFiles/0837_VDAudio_ICA.set,47,muscle,brain,0.64,"Right lateral temporal dipolar pattern with smooth spatial spread and a non-muscular, declining power spectrum."
SavedFiles/0837_VDAudio_ICA.set,48,brain,brain,0.62,"Smooth, broadly dipolar central-to-peripheral topography with a generally decaying spectrum; activity is noisy but lacks a decisive artifact pattern."
SavedFiles/0837_VDAudio_ICA.set,51,muscle,channel_noise,0.82,"Topography is dominated by a sharply localized right-temporal electrode-like island, with no convincing smooth opposing field."
SavedFiles/0837_VDAudio_ICA.set,52,muscle,muscle,0.66,Splotchy lateral/frontal distribution and erratic spiky activity support a focal muscle-related artifact rather than a plausible neural dipole.
SavedFiles/0837_VDAudio_ICA.set,53,muscle,muscle,0.74,"Highly focal left-temporal edge dipole with bursty, irregular activity and relatively sustained higher-frequency power is typical of muscle artifact."
SavedFiles/0837_VDAudio_ICA.set,54,other_artifact,muscle,0.69,"Anterior/forehead-focused map and dense erratic high-frequency activity favor muscle over eye, with no clear slow blink morphology."
SavedFiles/0837_VDAudio_ICA.set,56,brain,other_artifact,0.55,Broad but multipolar/splotchy topography and irregular activity do not form a convincing neural dipole or a specific artifact signature.
SavedFiles/0837_VDAudio_ICA.set,57,brain,brain,0.58,"The broad central field with peripheral opposite polarity is reasonably dipolar, and the spectrum follows an overall 1/f-like decline."
SavedFiles/0837_VDAudio_ICA.set,58,brain,brain,0.61,Smooth symmetric central-posterior field and generally falling spectrum are compatible with a brain component despite noisy activity.
SavedFiles/0837_VDAudio_ICA.set,59,other_artifact,channel_noise,0.86,"A single intense left-edge electrode-like focus dominates the scalp map, while the other panels lack a clearer physiological source pattern."
SavedFiles/0837_VDAudio_ICA.set,60,brain,brain,0.63,Broad central diagonal dipole with smooth spatial falloff and a predominantly 1/f spectrum; no clear ocular or high-frequency muscle pattern.
SavedFiles/0837_VDAudio_ICA.set,61,brain,other_artifact,0.57,Spatial pattern is broad and multipolar/edge-influenced rather than a clean dipole; irregular activity lacks a decisive artifact signature.
SavedFiles/0837_VDAudio_ICA.set,62,eye,eye,0.64,"Strong anterior midline distribution with low-frequency-dominant spectrum supports an ocular source, despite no single unmistakable blink in the short trace."
SavedFiles/0837_VDAudio_ICA.set,63,brain,brain,0.58,Localized posterior-central dipolar-looking map and decaying 1/f spectrum are more consistent with neural activity than a specific artifact.
SavedFiles/0837_VDAudio_ICA.set,64,brain,brain,0.55,"Broad posterior/temporal spatial gradient with a low-frequency-decaying spectrum; no decisive eye, line, or muscle evidence."
SavedFiles/0837_VDAudio_ICA.set,65,brain,brain,0.59,Clear anterior-to-posterior polarity pattern and 1/f-like spectrum support a plausible neural dipole; activity is not blink-like.
SavedFiles/0837_VDAudio_ICA.set,66,muscle,channel_noise,0.86,"Topography is dominated by a very sharp, isolated right-frontal electrode-sized island with minimal broad source structure."
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,muscle,0.61,Strong lateral edge/temporal focus with erratic spiky activity and relatively sustained higher-frequency spectral power suggests muscle artifact.
SavedFiles/0837_VDAudio_ICA.set,69,muscle,channel_noise,0.79,Highly focal right-lateral electrode-sized hotspot with an adjacent small opposite lobe is most consistent with an isolated noisy channel.
SavedFiles/0837_VDAudio_ICA.set,70,brain,brain,0.72,Broad central-to-right-posterior dipolar pattern with a decaying 1/f spectrum and mild mid-frequency peak; activity is not blink- or burst-dominated.
SavedFiles/0837_VDAudio_ICA.set,71,brain,other_artifact,0.56,"Topography is multipolar and asymmetric rather than a clean dipole; noisy activity and spectrum do not give a decisive eye, muscle, or channel-noise signature."
SavedFiles/0837_VDAudio_ICA.set,73,brain,brain,0.7,Plausible focal central dipole with opposing right-sided field and a generally 1/f spectrum containing modest physiological mid-frequency structure.
SavedFiles/0837_VDAudio_ICA.set,74,brain,other_artifact,0.68,"Splotchy, multipolar scalp distribution with erratic activity; spectrum is nonspecific and lacks a clear signature of a named artifact class."
SavedFiles/0837_VDAudio_ICA.set,75,brain,other_artifact,0.62,Complex bilateral edge-focused/multipolar map and irregular activity do not form a convincing neural dipole or a decisive artifact pattern.
SavedFiles/0837_VDAudio_ICA.set,76,muscle,muscle,0.88,"Localized left frontal/temporal edge source, late high-frequency bursting in the time series, and relatively flat elevated high-frequency spectrum support muscle."
SavedFiles/0837_VDAudio_ICA.set,79,muscle,muscle,0.9,Focal right temporal edge distribution with pronounced bursty high-frequency activity and a flat high-frequency spectral profile.
SavedFiles/0837_VDAudio_ICA.set,81,other_artifact,muscle,0.76,Edge-focused frontal/inferior focal fields and irregular spiky activity; spectrum loses its steep decline and remains relatively elevated at higher frequencies.
SavedFiles/0837_VDAudio_ICA.set,82,muscle,muscle,0.8,Localized inferior-left edge source with late spiky bursts and a relatively flat high-frequency spectrum; map is not an unmistakable single-electrode island.
SavedFiles/0837_VDAudio_ICA.set,83,eye,other_artifact,0.58,"Broad, non-clean frontal/central topology with irregular activity; spectrum is 1/f-like but lacks a clear neural rhythm or decisive ocular pattern."
SavedFiles/0837_VDAudio_ICA.set,85,brain,muscle,0.74,"Edge/temporal-posterior focal map, highly erratic activity, dense segment image, and relatively sustained higher-frequency power support muscle artifact."
SavedFiles/0837_VDAudio_ICA.set,86,muscle,muscle,0.76,Strong lateral edge-focused distribution with noisy high-frequency activity and a flattened spectrum above the low-frequency range.
SavedFiles/0837_VDAudio_ICA.set,87,brain,muscle,0.7,Localized lower-right temporal/edge source with spiky irregular time series and broad high-frequency spectral content.
SavedFiles/0837_VDAudio_ICA.set,91,muscle,channel_noise,0.82,"Topography is dominated by a very small, isolated frontal electrode-like hotspot without a smooth spatial dipole; activity is noisy."
SavedFiles/0837_VDAudio_ICA.set,93,other_artifact,muscle,0.78,"Compact lateral temporal/edge focus, bursty irregular activity, and broad elevated high-frequency spectrum are characteristic of muscle."
SavedFiles/0837_VDAudio_ICA.set,94,muscle,other_artifact,0.56,"Focal anterior multipolar pattern and noisy activity are artifact-like, but no unambiguous isolated channel, eye pattern, or high-frequency muscle signature is present."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,other_artifact,0.62,"Splotchy multipolar scalp map with irregular activity and no distinctive alpha, blink/saccade, QRS, or line-noise feature."
SavedFiles/0837_VDAudio_ICA.set,102,other_artifact,other_artifact,0.6,"Posterior focal/multipolar topology and transient large deflections do not form a clear neural dipole or a convincing eye, heart, muscle, or channel-noise pattern."
SavedFiles/0837_VDAudio_ICA.set,107,other_artifact,channel_noise,0.78,A sharply localized frontal-right electrode island dominates the map; activity is erratic without a physiologic rhythm and spectrum is nonspecific.
SavedFiles/0837_VDAudio_ICA.set,108,other_artifact,channel_noise,0.9,"Map is dominated by an isolated extreme posterior electrode focus, with noisy irregular activity and no coherent brain rhythm."
SavedFiles/0837_VDAudio_ICA.set,109,other_artifact,channel_noise,0.84,A compact isolated inferior-left scalp island and irregular nonrhythmic signal support a bad-channel source.
SavedFiles/0837_VDAudio_ICA.set,110,channel_noise,channel_noise,0.8,"Very focal inferior midline hotspot with an abrupt local pattern, plus erratic activity, is more consistent with channel noise than brain."
SavedFiles/0837_VDAudio_ICA.set,111,muscle,channel_noise,0.83,"Small, highly focal anterior-central electrode feature lacks a plausible broad dipolar field; time series is irregular."
SavedFiles/0837_VDAudio_ICA.set,112,other_artifact,channel_noise,0.86,The scalp projection has a conspicuous single right-central focal island and the component activity is noisy rather than rhythmic.
SavedFiles/0837_VDAudio_ICA.set,113,other_artifact,channel_noise,0.92,"An unmistakable isolated right-central electrode hotspot dominates an otherwise flat map, meeting the high bar for channel noise."
SavedFiles/0837_VDAudio_ICA.set,114,other_artifact,channel_noise,0.91,"The compact isolated right-central scalp island, noisy time course, and lack of a physiologic spectral peak indicate channel noise."
SavedFiles/0837_VDAudio_ICA.set,115,muscle,channel_noise,0.86,A sharply localized frontal-midline electrode island with irregular activity is characteristic of a single bad channel.
SavedFiles/0837_VDAudio_ICA.set,116,other_artifact,channel_noise,0.86,Topography is dominated by a very focal right-frontal electrode-sized island without a convincing dipolar field; activity is irregular and lacks a brain rhythm or blink pattern.
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,channel_noise,0.82,"A sharply localized central/posterior hotspot dominates an otherwise diffuse map, with noisy irregular activity and no clear eye, heart, muscle, or line-noise signature."
SavedFiles/0837_VDNoAudio_ICA.set,0,eye,eye,0.97,Strong bilateral frontal/periocular map with large slow blink-like deflections and dominant low-frequency power.
SavedFiles/0837_VDNoAudio_ICA.set,1,eye,eye,0.94,Opposing left-right frontal polarity and low-frequency-dominant activity support horizontal eye movements.
SavedFiles/0837_VDNoAudio_ICA.set,2,eye,eye,0.82,Broad anterior scalp gradient and predominantly low-frequency spectrum favor an ocular source despite spiky activity.
SavedFiles/0837_VDNoAudio_ICA.set,3,eye,eye,0.9,Prominent midline frontal map with low-frequency-heavy spectrum is consistent with vertical ocular activity.
SavedFiles/0837_VDNoAudio_ICA.set,4,brain,brain,0.66,Smooth focal posterior/occipital topography and overall declining spectrum are compatible with a neural component.
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,muscle,0.74,"Lateral edge/temporal distribution, irregular sharp activity, and relatively elevated broad mid-frequency power suggest muscle artifact."
SavedFiles/0837_VDNoAudio_ICA.set,6,brain,brain,0.7,Focal smooth centro-lateral map with a clear mid-frequency spectral bump and otherwise declining spectrum supports brain activity.
SavedFiles/0837_VDNoAudio_ICA.set,7,brain,brain,0.64,Compact central scalp source has smooth spatial falloff rather than an isolated-electrode island; spectrum remains broadly 1/f-like.
SavedFiles/0837_VDNoAudio_ICA.set,8,brain,brain,0.67,"Broad, smooth central-versus-peripheral scalp pattern and declining spectrum are more consistent with brain than a specific artifact."
SavedFiles/0837_VDNoAudio_ICA.set,9,brain,brain,0.78,"Smooth left centro-temporal dipolar map with a broadly 1/f spectrum and no blink, QRS, or line-noise signature."
SavedFiles/0837_VDNoAudio_ICA.set,10,eye,brain,0.62,Broad anterior dipolar distribution and decaying spectrum; activity is not clearly blink- or saccade-like.
SavedFiles/0837_VDNoAudio_ICA.set,11,brain,brain,0.64,Symmetric central negative field with peripheral opposite polarity and a typical low-frequency-weighted spectrum.
SavedFiles/0837_VDNoAudio_ICA.set,12,brain,brain,0.74,"Plausible posterior/right-lateralized dipole, 1/f spectral decay, and no decisive artifact pattern."
SavedFiles/0837_VDNoAudio_ICA.set,13,brain,brain,0.7,Clear anterior-posterior dipolar scalp field with broadly declining spectral power and no large slow ocular events.
SavedFiles/0837_VDNoAudio_ICA.set,14,brain,brain,0.59,"Spatially extended dipolar pattern and falling spectrum favor brain, though the time course is somewhat spiky."
SavedFiles/0837_VDNoAudio_ICA.set,15,brain,brain,0.68,"Fronto-central dipolar topography with opposite lateral field and a low-frequency-weighted, non-muscle spectrum."
SavedFiles/0837_VDNoAudio_ICA.set,16,brain,brain,0.7,"Broad central/right dipolar distribution and 1/f-like spectrum without a decisive ocular, cardiac, or line signature."
SavedFiles/0837_VDNoAudio_ICA.set,17,muscle,muscle,0.78,"Relatively flat high-frequency spectral profile with persistently fast, erratic activity; posterior edge-focused map is artifact-like."
SavedFiles/0837_VDNoAudio_ICA.set,18,brain,brain,0.66,"Broad central dipolar pattern with bilateral temporal opposition and a decaying 1/f-like spectrum; no blink, QRS, or line-noise signature."
SavedFiles/0837_VDNoAudio_ICA.set,19,brain,brain,0.52,"Asymmetric but spatially smooth dipolar distribution and 1/f-like spectrum; activity is noisy, so confidence is moderate."
SavedFiles/0837_VDNoAudio_ICA.set,20,brain,brain,0.55,"Smooth frontocentral-to-posterior gradient is compatible with a neural source, with no decisive ocular low-frequency or muscle-spectrum evidence."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,brain,0.64,Clear broad anterior-negative/posterior-positive dipolar scalp distribution with declining spectrum and no specific artifact rhythm.
SavedFiles/0837_VDNoAudio_ICA.set,22,brain,brain,0.59,Localized smooth right posterior-temporal dipolar field and predominantly declining spectrum support a neural source.
SavedFiles/0837_VDNoAudio_ICA.set,23,brain,brain,0.54,Spatially extended left temporal/frontocentral dipolar pattern with 1/f-like spectral decline; no isolated-channel or high-frequency muscle pattern.
SavedFiles/0837_VDNoAudio_ICA.set,24,brain,brain,0.51,Central positive versus lateral negative spatial pattern is broadly dipolar; the spectrum lacks a decisive artifact peak or high-frequency rise.
SavedFiles/0837_VDNoAudio_ICA.set,25,brain,brain,0.61,Broad anterior-negative/posterior-positive dipolar map and decaying spectrum fit brain better than eye or muscle.
SavedFiles/0837_VDNoAudio_ICA.set,26,brain,brain,0.56,Large smooth frontal-to-posterior opposing field with 1/f-like spectrum; no clear blink-like slow deflections despite anterior involvement.
SavedFiles/0837_VDNoAudio_ICA.set,27,brain,brain,0.68,"Smooth, symmetric central scalp distribution with bilateral opposite-polarity surround and a broadly 1/f spectrum; no clear ocular or muscle signature."
SavedFiles/0837_VDNoAudio_ICA.set,28,brain,brain,0.58,"Broad smooth centro-parietal negative field with peripheral opposite polarity and declining spectrum, though the topology is less clearly dipolar."
SavedFiles/0837_VDNoAudio_ICA.set,29,brain,eye,0.67,Strong anterior-posterior polarity pattern with low-frequency-dominant spectrum supports a vertical ocular source despite the relatively noisy trace.
SavedFiles/0837_VDNoAudio_ICA.set,30,brain,eye,0.63,"Predominantly frontal positive field opposed by posterior negativity, together with strong low-frequency spectral power, is most consistent with eye activity."
SavedFiles/0837_VDNoAudio_ICA.set,32,brain,eye,0.71,Clear frontal negative versus posterior positive distribution and low-frequency-heavy spectrum support an ocular component.
SavedFiles/0837_VDNoAudio_ICA.set,33,brain,brain,0.52,Localized smooth left posterior-temporal distribution with overall 1/f spectral decay; no broad high-frequency muscle elevation or isolated-channel island.
SavedFiles/0837_VDNoAudio_ICA.set,34,brain,brain,0.66,Smooth midline central positive field with bilateral temporal opposite polarity and non-bursty 1/f-like spectrum fits a neural component.
SavedFiles/0837_VDNoAudio_ICA.set,35,other_artifact,muscle,0.48,Irregular edge-frontal focality and relatively flattened mid/high-frequency spectral region favor muscle over brain; map is not a decisive isolated electrode.
SavedFiles/0837_VDNoAudio_ICA.set,36,brain,eye,0.61,Anterior midline positivity opposed by posterior negativity and pronounced low-frequency power are most compatible with an ocular source.
SavedFiles/0837_VDNoAudio_ICA.set,37,brain,other_artifact,0.68,"Splotchy, multipolar scalp map and noisy irregular activity lack a convincing dipolar neural pattern; spectrum is broadly 1/f-like without a decisive artifact signature."
SavedFiles/0837_VDNoAudio_ICA.set,38,brain,brain,0.62,"Broad central-inferior versus lateral scalp gradient is plausibly dipolar, with a decaying 1/f-like spectrum and no blink, line-noise, or high-frequency muscle signature."
SavedFiles/0837_VDNoAudio_ICA.set,39,brain,brain,0.58,Left anterior/inferior to right-central polarity pattern is reasonably dipolar and the spectrum decays with frequency; activity is not clearly ocular or muscular.
SavedFiles/0837_VDNoAudio_ICA.set,40,brain,other_artifact,0.66,Complex peripheral and central multipolar distribution is not a clean source projection; noisy activity and nonspecific 1/f spectrum do not establish another class.
SavedFiles/0837_VDNoAudio_ICA.set,41,brain,brain,0.63,"Anterior-negative to right-posterior-positive spatial pattern is plausibly dipolar, supported by a smoothly declining spectrum without clear blink or muscle features."
SavedFiles/0837_VDNoAudio_ICA.set,42,brain,brain,0.64,Central-positive/posterior-negative topography is a plausible broad dipole and the spectrum has a neural 1/f-like decline without high-frequency excess.
SavedFiles/0837_VDNoAudio_ICA.set,44,brain,brain,0.6,Broad frontal-central positive and posterior negative distribution is compatible with a neural dipole; no low-frequency blink-like or high-frequency muscle-dominant pattern is evident.
SavedFiles/0837_VDNoAudio_ICA.set,45,brain,brain,0.61,"Smooth central-frontal positive field with lateral negative regions is plausibly dipolar, and the power spectrum follows a typical declining profile."
SavedFiles/0837_VDNoAudio_ICA.set,46,muscle,other_artifact,0.76,"Late bursty, nonstationary activity and a relatively flat spectrum conflict with a stable neural source; the posterior focal map is not an unmistakable isolated-electrode island."
SavedFiles/0837_VDNoAudio_ICA.set,47,brain,brain,0.72,"Broad smooth anterior-to-posterior dipolar map with a 1/f-like spectrum and no blink, line, or high-frequency muscle signature."
SavedFiles/0837_VDNoAudio_ICA.set,48,brain,brain,0.66,Smooth lateral-to-central spatial gradient is plausibly dipolar; activity and spectrum are nonspecific but 1/f-like rather than artifact-defining.
SavedFiles/0837_VDNoAudio_ICA.set,49,muscle,channel_noise,0.96,Topography is dominated by a sharply isolated right-temporal electrode-sized positive/negative island with little smooth spatial spread.
SavedFiles/0837_VDNoAudio_ICA.set,50,brain,brain,0.69,Broad frontal-central positive field opposed by lateral negative regions is spatially smooth and plausibly neural; spectrum decays with frequency.
SavedFiles/0837_VDNoAudio_ICA.set,51,brain,brain,0.63,"Diffuse central-frontal distribution with broad opposing lateral fields and a conventional falling spectrum, without decisive artifact features."
SavedFiles/0837_VDNoAudio_ICA.set,52,brain,other_artifact,0.55,"The asymmetric edge-heavy map is not a clear dipole, while the noisy activity and ordinary falling spectrum do not strongly establish another artifact class."
SavedFiles/0837_VDNoAudio_ICA.set,53,brain,other_artifact,0.61,"Concentric central-positive/peripheral-negative topology is non-dipolar and diffuse; no clear eye, muscle, cardiac, or line-noise pattern appears."
SavedFiles/0837_VDNoAudio_ICA.set,54,brain,brain,0.65,"Broad posterior-negative versus anterior/lateral-positive spatial pattern is reasonably dipolar, with a falling spectrum and no decisive artifact cue."
SavedFiles/0837_VDNoAudio_ICA.set,55,brain,brain,0.6,Broad central-posterior negative and frontal positive field is more spatially distributed than a bad channel; spectrum remains 1/f-like without artifact-defining peaks.
SavedFiles/0837_VDNoAudio_ICA.set,56,brain,brain,0.72,"Broad, smooth central midline-negative versus peripheral-positive dipolar map with a clearly declining 1/f-like spectrum."
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.92,Topography is dominated by a single sharply isolated right-frontal electrode island with little spatial spread.
SavedFiles/0837_VDNoAudio_ICA.set,59,brain,brain,0.76,"Smooth anterior-negative/posterior-positive scalp gradient is plausibly dipolar, and the spectrum has a standard low-frequency-dominant decline."
SavedFiles/0837_VDNoAudio_ICA.set,60,muscle,other_artifact,0.59,"Focal right-lateral map and irregular activity are not clearly dipolar, ocular, or convincingly high-frequency muscle-like."
SavedFiles/0837_VDNoAudio_ICA.set,61,brain,other_artifact,0.67,"Splotchy multipolar scalp distribution conflicts with a clean neural dipole; no decisive ocular, cardiac, or line-noise signature."
SavedFiles/0837_VDNoAudio_ICA.set,62,brain,brain,0.64,Broad lateral temporal distribution with smooth spatial falloff and a low-frequency-dominant 1/f-like spectrum is compatible with brain activity.
SavedFiles/0837_VDNoAudio_ICA.set,63,brain,brain,0.68,"Smooth central-negative/peripheral-positive distribution is broadly dipolar, with no high-frequency or blink-like spectral/activity signature."
SavedFiles/0837_VDNoAudio_ICA.set,64,brain,other_artifact,0.71,Irregular multipolar edge-weighted topography lacks a plausible single dipole and has no decisive signature for another artifact class.
SavedFiles/0837_VDNoAudio_ICA.set,66,eye,eye,0.77,Strong frontal-polar distribution with marked low-frequency dominance and sustained segment structure supports an ocular component.
SavedFiles/0837_VDNoAudio_ICA.set,67,brain,brain,0.72,"Broad central dipolar scalp distribution with a generally 1/f-like spectrum and no frontal blink, cardiac rhythm, or line-noise signature."
SavedFiles/0837_VDNoAudio_ICA.set,68,brain,other_artifact,0.62,"Splotchy/multipolar scalp map and irregular activity lack a clear dipolar brain pattern or decisive eye, muscle, heart, line-noise, or isolated-channel signature."
SavedFiles/0837_VDNoAudio_ICA.set,69,muscle,channel_noise,0.96,"Topography is dominated by a sharply localized left-frontal electrode-sized island with little smooth spatial spread, which is decisive for isolated channel noise."
SavedFiles/1846_VDnoaudio_ICA.set,0,eye,eye,0.94,"Strong bilateral frontal/periocular map, slow large deflections, and predominantly low-frequency power support blink-related activity."
SavedFiles/1846_VDnoaudio_ICA.set,1,brain,brain,0.72,Smooth localized posterior-inferior dipolar map with a 1/f-like spectrum and mid-frequency peak is consistent with neural activity.
SavedFiles/1846_VDnoaudio_ICA.set,2,brain,brain,0.74,Localized right posterior dipolar scalp distribution and declining spectrum with a clear mid-frequency peak support a brain source.
SavedFiles/1846_VDnoaudio_ICA.set,3,brain,brain,0.63,Broad central-posterior dipolar distribution and non-bursting 1/f-like spectral profile fit brain better than a specific artifact.
SavedFiles/1846_VDnoaudio_ICA.set,4,brain,brain,0.66,Focal left posterior-temporal dipolar pattern with a declining spectrum and no decisive artifact signature suggests brain activity.
SavedFiles/1846_VDnoaudio_ICA.set,5,muscle,eye,0.68,Anterior/frontal bilateral scalp emphasis and strong low-frequency-dominant spectrum favor an ocular source despite noisy activity.
SavedFiles/1846_VDnoaudio_ICA.set,6,brain,muscle,0.58,"Lateral edge/temporal focality with erratic spiky activity is more compatible with muscle than a clean neural dipole, though spectral evidence is mixed."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,heart,0.95,"Repeated sharp, highly regular approximately once-per-second deflections are a decisive QRS-like cardiac rhythm; the broad lateral gradient is compatible."
SavedFiles/1846_VDnoaudio_ICA.set,8,eye,eye,0.84,Opposing left-right frontal/periocular poles with low-frequency-dominant power and intermittent saccade-like deflections indicate horizontal eye movement.
SavedFiles/2319_VDaudio_ICA.set,0,eye,eye,0.88,Broad frontal/periocular topography with large slow deflections and strongly low-frequency-dominant spectrum.
SavedFiles/2319_VDaudio_ICA.set,1,eye,eye,0.9,Anterior asymmetric dipole with a prominent slow saccade/blink-like excursion and low-frequency spectral dominance.
SavedFiles/2319_VDaudio_ICA.set,2,eye,muscle,0.65,"Focal right frontal/temporal distribution and irregular high-frequency, spiky activity; spectrum lacks a clean rhythmic neural peak."
SavedFiles/2319_VDaudio_ICA.set,3,heart,other_artifact,0.62,"Edge-weighted, non-dipolar map with intermittent sharp transients, but no clear high-frequency muscle profile or isolated-channel pattern."
SavedFiles/2319_VDaudio_ICA.set,4,brain,muscle,0.78,Erratic fast activity and dense segment-image texture with a non-dipolar focal/edge distribution support muscle artifact.
SavedFiles/2319_VDaudio_ICA.set,5,muscle,channel_noise,0.94,Topography is dominated by an unmistakable single left-temporal electrode island with noisy high-frequency activity.
SavedFiles/2319_VDaudio_ICA.set,6,brain,muscle,0.72,"Noisy, rapid irregular time series and dense broadband segment texture with a non-clean central/temporal map favor muscle."
SavedFiles/2319_VDaudio_ICA.set,7,muscle,channel_noise,0.93,A sharply isolated right-frontal electrode hotspot without a smooth opposing pole is characteristic of a bad channel.
SavedFiles/2319_VDaudio_ICA.set,8,muscle,brain,0.66,Broad smooth posterior-inferior dipolar gradient and predominantly falling 1/f-like spectrum are most compatible with neural activity.
SavedFiles/2319_VDaudio_ICA.set,9,muscle,muscle,0.82,Frontal edge-focused map with erratic high-frequency activity and a relatively flat/rising high-frequency spectrum.
SavedFiles/2319_VDaudio_ICA.set,10,brain,brain,0.62,Broad smooth central-to-peripheral dipolar distribution and predominantly 1/f-like spectrum without artifact-specific temporal structure.
SavedFiles/2319_VDaudio_ICA.set,11,eye,channel_noise,0.8,Topography is dominated by a sharply localized frontal electrode-sized island with little spatially coherent opposing field.
SavedFiles/2319_VDaudio_ICA.set,12,brain,brain,0.67,Localized posterior/occipital dipolar-looking map and decaying spectrum are most consistent with neural activity.
SavedFiles/2319_VDaudio_ICA.set,14,muscle,channel_noise,0.86,"Unmistakably isolated, compact right-temporal electrode island without a smooth broad dipole."
SavedFiles/2319_VDaudio_ICA.set,15,muscle,muscle,0.72,"Inferior lateral edge focus, erratic spiky activity, and relatively sustained higher-frequency power suggest muscle artifact."
SavedFiles/2319_VDaudio_ICA.set,16,brain,brain,0.58,"Spatially extended focal dipole rather than a single-electrode island, with a broadly decreasing spectrum and no decisive artifact pattern."
SavedFiles/2319_VDaudio_ICA.set,17,muscle,channel_noise,0.88,Very sharp isolated left-edge electrode-sized hotspot with no meaningful smooth spatial counterpart.
SavedFiles/2319_VDaudio_ICA.set,18,brain,brain,0.6,Broad posterior dipolar scalp distribution and 1/f-like spectral profile fit a neural component better than a specific artifact.
SavedFiles/2319_VDaudio_ICA.set,19,muscle,muscle,0.78,"Inferior edge/neck-focused topography with irregular, spiky activity and broadly elevated high-frequency spectrum rather than a smooth neural 1/f pattern."
SavedFiles/2818_VDnoaudio_ICA.set,0,eye,eye,0.98,Strong bilateral frontal/periocular map with large slow blink-like deflections and dominant low-frequency power.
SavedFiles/2818_VDnoaudio_ICA.set,1,brain,brain,0.62,Localized lateral posterior/temporal dipolar map and 1/f-like spectrum with an alpha-range peak; activity lacks a clear artifact signature.
SavedFiles/2818_VDnoaudio_ICA.set,2,brain,brain,0.58,"Right temporal-lateral focal dipolar distribution with declining spectrum and alpha-range peak, despite somewhat noisy activity."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.72,Broad posterior-central dipolar scalp pattern and predominantly 1/f spectral profile without distinctive ocular or muscle evidence.
SavedFiles/2818_VDnoaudio_ICA.set,4,brain,brain,0.65,Plausible broad posterior/lateral dipole with a decaying spectrum and alpha-range structure rather than high-frequency muscle dominance.
SavedFiles/2818_VDnoaudio_ICA.set,5,muscle,channel_noise,0.96,"Scalp map is dominated by a tiny isolated right-sided electrode island, with dense high-frequency activity."
SavedFiles/2818_VDnoaudio_ICA.set,6,brain,brain,0.74,Smooth occipital/posterior dipolar topography and a conventional declining neural spectrum.
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,heart,0.97,"Repeated sharp, highly regular approximately once-per-second deflections are characteristic of ECG/QRS contamination."
SavedFiles/2818_VDnoaudio_ICA.set,8,muscle,channel_noise,0.96,Unmistakable isolated right-temporal electrode island with high-frequency noisy activity and no smooth spatial source pattern.
SavedFiles/2818_VDnoaudio_ICA.set,9,brain,brain,0.72,"Broad, smooth left-frontal to right-central dipolar map with a generally 1/f-like spectrum and no clear ocular or high-frequency muscle signature."
SavedFiles/2818_VDnoaudio_ICA.set,10,muscle,muscle,0.67,"Very focal right-temporal source with rapid irregular activity and relatively broadband spectral content, consistent with local temporal muscle."
SavedFiles/2818_VDnoaudio_ICA.set,11,brain,brain,0.68,"Large, smooth anterior-posterior dipolar distribution and declining spectrum; activity lacks decisive blink, ECG, or line-noise structure."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.74,Clear smooth lateral dipole across central/temporal scalp regions with a 1/f-shaped spectrum and non-bursting activity.
